date,product_type,unit_cost,unit_price,quantity,revenue,total_cost,profit,profit_margin,roi
2025-08-06,装饰板,48.715060576856494,73.29066248002594,81,5936.543660882101,3945.919906725376,1990.6237541567248,0.3353169567796864,0.504476472207135
2025-02-27,定制工艺品,37.25264531769669,80.79994171975989,66,5332.796153504152,2458.6745909679817,2874.1215625361706,0.5389520768851441,1.1689719221463248
2025-07-11,定制工艺品,34.013246920532595,83.19353740945252,116,9650.450339496492,3945.5366427817808,5704.9136967147115,0.5911551788797001,1.4459157811020837
2025-05-24,玻璃灯饰,17.552841784740963,33.528716586386174,52,1743.4932624920812,912.7477728065301,830.7454896855511,0.4764833381105907,0.9101588789761303
2025-07-09,定制工艺品,31.86776408980039,91.93558589544395,44,4045.1657793995337,1402.181619951217,2642.984159448317,0.6533685647465955,1.8849085752102985
2025-02-08,玻璃灯饰,29.740234763399222,55.24756299983403,60,3314.853779990042,1784.4140858039534,1530.4396941860884,0.461691463866224,0.8576707090364405
2025-03-10,艺术摆件,42.03992266881724,90.84726888936031,78,7086.086973370104,3279.1139681677446,3806.973005202359,0.5372461584946909,1.1609761179876172
2025-08-08,装饰板,41.15948260687588,61.49576405204347,44,2705.8136182899125,1811.0172347025389,894.7963835873736,0.330694020289871,0.49408496310326094
2025-06-28,玻璃灯饰,43.826792479859336,113.15121194374653,112,12672.935737699612,4908.600757744245,7764.334979955367,0.6126705871992961,1.5817817262293459
2025-02-12,玻璃灯饰,15.159813357476974,27.61915141455053,67,1850.4831447748854,1015.7074949509573,834.7756498239281,0.45111226880452354,0.8218661907818595
2025-03-22,装饰板,35.36726134720696,52.00091883612986,44,2288.040428789714,1556.1594992771063,731.8809295126077,0.31987237651204653,0.47031228473212
2025-04-25,艺术摆件,23.65879433820775,45.90421213102815,69,3167.3906370409427,1632.4568093363346,1534.9338277046081,0.48460515408310434,0.9402599927459191
2025-01-21,装饰板,41.77347925372769,66.18005816912213,74,4897.3243045150375,3091.2374647758493,1806.0868397391882,0.3687905328373057,0.5842601418749791
2025-08-15,玻璃灯饰,39.710053993613364,108.47577789939115,73,7918.731786655554,2898.8339415337755,5019.897845121779,0.6339269949237558,1.7316955528903966
2025-02-06,艺术摆件,31.607293358574577,52.68194000821733,54,2844.824760443736,1706.7938413630272,1138.0309190807088,0.40003550830427903,0.6667653066827858
2025-01-30,定制工艺品,43.796971288066175,112.82490831290288,54,6092.545048896755,2365.036449555573,3727.508599341182,0.6118146963913157,1.5760892818551013
2025-05-20,定制工艺品,45.38557050060822,168.93605824972846,81,13683.820718228006,3676.2312105492656,10007.58950767874,0.7313446817048534,2.7222415932276216
2025-08-11,装饰板,43.88269052923596,66.88699571810488,34,2274.157854415566,1492.0114779940227,782.1463764215432,0.3439279181534856,0.5242227609891595
2025-05-03,定制工艺品,35.47316444344619,78.19123616146756,29,2267.545848682559,1028.7217688599394,1238.8240798226198,0.5463281285105546,1.204236283631406
2025-06-30,艺术摆件,25.741496622241232,46.568204070165336,52,2421.5466116485977,1338.5578243565442,1082.9887872920535,0.44723020489568477,0.8090713509613641
2025-05-26,装饰板,48.03177971845616,83.25993698314981,80,6660.794958651985,3842.5423774764927,2818.2525811754927,0.4231105444125324,0.7334343526554207
2025-08-18,定制工艺品,22.00840996394368,76.57491954002316,48,3675.5961379211117,1056.4036782692967,2619.1924596518147,0.7125898388643996,2.479348106722641
2025-06-14,定制工艺品,31.248755999206857,112.01578893102604,65,7281.026280516692,2031.1691399484457,5249.857140568247,0.7210325767696165,2.5846479435491503
2025-05-25,定制工艺品,51.216017934993516,137.11896769536332,9,1234.07070925827,460.9441614149416,773.1265478433284,0.6264848051599985,1.6772672539556486
2025-03-31,装饰板,24.988902515456527,37.54835099291368,99,3717.2867482984548,2473.9013490301963,1243.3853992682584,0.3344873515171795,0.5026010433907087
2025-05-06,艺术摆件,13.13990000111071,25.681240916313232,72,1849.0493459745528,946.0728000799711,902.9765458945817,0.4883463753200499,0.9544472114812449
2025-07-09,装饰板,25.39931733044948,39.72923271896227,98,3893.4648064583025,2489.133098384049,1404.3317080742536,0.36068945730415025,0.5641850606486045
2025-04-27,装饰板,39.10877871567647,51.685378053311,61,3152.8080612519707,2385.6355016562648,767.1725595957059,0.24332992833412892,0.3215799559752881
2025-07-22,艺术摆件,39.05039377175694,60.63761479513015,84,5093.559642790932,3280.233076827583,1813.3265659633494,0.3560037956029051,0.5528041829628384
2025-02-16,装饰板,37.1990123832875,60.030986494413355,81,4862.509906047482,3013.120003046288,1849.3899030011944,0.38033648028174016,0.6137790400420318
2025-07-04,定制工艺品,43.179516263745995,117.0225012824157,64,7489.440082074605,2763.4890408797437,4725.951041194861,0.6310152680847343,1.7101392374946336
2025-06-01,装饰板,28.064713895786877,42.99090959880961,85,3654.227315898817,2385.5006811418843,1268.7266347569325,0.3471942287872884,0.5318492024699915
2025-08-08,艺术摆件,24.998903410412883,38.06385945390337,14,532.8940323546472,349.98464774578036,182.9093846088668,0.34323781747125753,0.5226211657767553
2025-07-20,装饰板,34.554316963155905,47.730170684953514,26,1240.9844378087914,898.4122410420536,342.5721967667379,0.27604874511691563,0.38130846967244575
2025-02-25,艺术摆件,37.33205190397271,66.7451760066566,105,7008.243480698944,3919.865449917135,3088.3780307818092,0.4406779015722496,0.7878785816097583
2025-04-28,艺术摆件,42.33493079717793,81.10913409900422,68,5515.421118732287,2878.7752942080992,2636.645824524188,0.4780497749427006,0.9158915007464947
2025-01-27,艺术摆件,22.271606972690634,35.494181706708666,57,2023.168357282394,1269.4815974433661,753.6867598390279,0.37252794960248,0.5936964831604432
2025-05-29,玻璃灯饰,31.283731164796045,93.84059481476733,60,5630.435688886039,1877.0238698877627,3753.4118189982764,0.6666290188532239,1.9996612079433562
2025-08-17,装饰板,39.383261248903516,55.94559309096756,61,3412.6811785490213,2402.3789361831145,1010.3022423659067,0.29604354743605427,0.42054241616481575
2025-07-20,艺术摆件,32.08485947157103,53.26246980599159,86,4580.572403315277,2759.2979145551085,1821.2744887601689,0.3976084926508282,0.6600499638524242
2025-04-02,玻璃灯饰,19.956545119444907,47.32600552319955,98,4637.948541273556,1955.741421705601,2682.2071195679546,0.578317567713124,1.371452836146817
2025-01-03,玻璃灯饰,38.22522441587482,94.53577976296556,53,5010.3963274371745,2025.9368940413653,2984.4594333958094,0.5956533651944386,1.4731255658424636
2025-04-22,玻璃灯饰,33.2356846268072,85.32376723580906,84,7167.196447807961,2791.7975086518045,4375.398939156156,0.6104756540466172,1.567233628369091
2025-03-16,定制工艺品,15.663266182167492,41.210955621074234,16,659.3752899371877,250.61225891467987,408.7630310225079,0.6199247033680119,1.6310576058518746
2025-04-01,艺术摆件,27.281462470822476,49.53324122045267,96,4755.191157163456,2619.0203971989577,2136.1707599644988,0.44922920853485876,0.8156373131912731
2025-03-20,定制工艺品,35.282336019632226,130.86702230189186,17,2224.7393791321615,599.7997123337478,1624.9396667984138,0.7303955160052407,2.7091371225837553
2025-08-04,装饰板,22.749305943082803,31.952887900189673,58,1853.267498211001,1319.4597446988025,533.8077535121986,0.2880359980561331,0.40456539553925736
2025-02-12,装饰板,16.469805135078506,22.465191683598135,32,718.8861338751403,527.0337643225122,191.85236955262815,0.2668744888963876,0.3640229194788862
2025-07-03,艺术摆件,35.91201012296646,78.33045928407569,72,5639.793068453449,2585.664728853585,3054.1283395998644,0.5415319857537558,1.1811772444890734
2025-03-02,玻璃灯饰,15.340449269700915,32.7412498409999,57,1866.2512409369942,874.4056083729522,991.845632564042,0.531464151668059,1.1343084068383504
2025-03-31,装饰板,33.01078362841065,48.22186824867311,34,1639.5435204548858,1122.366643365962,517.1768770889237,0.3154395541421399,0.46079138234001443
2025-01-26,定制工艺品,36.02371453894223,128.69261364574447,81,10424.101705305302,2917.9208776543205,7506.180827650982,0.7200793929160095,2.572441523392199
2025-04-23,装饰板,41.70260112523959,73.48085391437247,44,3233.1575722323887,1834.914449510542,1398.2431227218467,0.4324698352874914,0.7620208795537164
2025-01-14,玻璃灯饰,32.142401957014286,86.68693713624383,74,6414.833348082043,2378.537744819057,4036.295603262986,0.62921285468309,1.6969651257605078
2025-08-26,装饰板,33.87117297393148,50.030206438398885,67,3352.0238313727255,2269.368589253409,1082.6552421193164,0.32298554443031685,0.47707333539656294
2025-04-25,定制工艺品,21.903370671616265,44.59806973578048,33,1471.7363012807557,722.8112321633367,748.925069117419,0.508871778501134,1.0361281559999074
2025-08-06,玻璃灯饰,27.169561660355615,64.35827764726328,43,2767.4059388323208,1168.2911513952915,1599.1147874370292,0.5778388941781919,1.3687639297166674
2025-05-18,装饰板,33.918431875564195,53.2028672625296,98,5213.880991727901,3324.0063238052912,1889.8746679226101,0.36246985132974774,0.5685532709092741
2025-04-23,玻璃灯饰,29.909687120963987,86.12724341909151,73,6287.288769593681,2183.4071598303713,4103.88160976331,0.6527267571374052,1.8795768765740148
2025-03-05,定制工艺品,36.19294777444464,111.85049306899269,50,5592.524653449635,1809.647388722232,3782.8772647274027,0.6764167346842204,2.090394674842397
2025-07-17,装饰板,32.49781540364774,43.675237924027414,54,2358.4628478974805,1754.882031796978,603.5808161005025,0.2559212737391992,0.3439438122700721
2025-04-04,装饰板,26.894664327202648,42.01634250450675,66,2773.078605297446,1775.0478455953748,998.030759702071,0.35989991693546686,0.5622556947851274
2025-08-11,定制工艺品,45.642747920394655,91.7209281815576,58,5319.8138345303405,2647.27937938289,2672.5344551474504,0.5023736804097009,1.0095400115156896
2025-04-28,装饰板,23.665705378039036,41.762586163509276,111,4635.64706414953,2626.893296962333,2008.753767187197,0.43332758930726084,0.7646879945637931
2025-06-28,装饰板,39.366337800039354,65.17003686088255,100,6517.003686088255,3936.6337800039355,2580.369906084319,0.39594421460779505,0.6554762394183742
2025-07-31,定制工艺品,24.444332185991794,75.75582285434541,75,5681.686714075906,1833.3249139493846,3848.3618001265213,0.6773273490410031,2.099116076394939
2025-05-19,装饰板,39.32076504536732,58.376207064496754,18,1050.7717271609415,707.7737708166117,342.99795634432985,0.3264248051963379,0.4846152407549483
2025-01-10,装饰板,30.771799798338236,50.53608904733809,119,6013.794596633233,3661.84417600225,2351.9504206309825,0.39109257604968756,0.6422857739399169
2025-06-12,玻璃灯饰,38.57536483899758,114.10717490028937,44,5020.715695612732,1697.3160529158936,3323.3996426968383,0.6619374296777918,1.9580322927998144
2025-03-19,玻璃灯饰,45.50565965649227,102.61864368493713,64,6567.593195835976,2912.3622180155053,3655.230977820471,0.5565556313898952,1.2550743019565607
2025-03-01,玻璃灯饰,36.72766307991696,74.99615387795471,68,5099.73846370092,2497.481089434353,2602.257374266567,0.5102727115888387,1.0419527840572935
2025-01-30,装饰板,31.480778473020898,50.900618489854565,53,2697.732779962292,1668.4812590701076,1029.2515208921845,0.38152463747968807,0.6168792818600887
2025-02-11,定制工艺品,33.88168793365118,90.75210021428761,75,6806.407516071571,2541.1265950238385,4265.280921047733,0.6266567070773201,1.6784999729648336
2025-06-28,定制工艺品,34.59029511042147,105.13634717999038,29,3048.954068219721,1003.1185582022227,2045.8355100174986,0.6709958445559852,2.039475287631026
2025-07-13,定制工艺品,40.254071707001884,88.97826321755228,19,1690.5870011334935,764.8273624330358,925.7596387004577,0.547596567393314,1.2104164732750553
2025-05-14,定制工艺品,33.88454463033507,77.938361841512,59,4598.363348649208,1999.1881331897691,2599.1752154594387,0.5652391989038794,1.3001153679880897
2025-08-10,艺术摆件,41.117451209765576,70.64822865416185,86,6075.7476642579195,3536.1008040398397,2539.64686021808,0.41799742197296597,0.7182054474568839
2025-08-17,装饰板,29.54237643498745,48.95266432336061,101,4944.219096659422,2983.7800199337325,1960.4390767256891,0.3965113678012907,0.6570320411118072
2025-04-28,艺术摆件,36.370402369785566,57.80137331729829,59,3410.2810257205992,2145.8537398173485,1264.4272859032508,0.3707692346662471,0.5892420636323875
2025-07-03,定制工艺品,32.509539673361765,88.94997954408107,93,8272.34809759954,3023.387189622644,5248.960907976896,0.6345188628486309,1.7361193187538877
2025-01-26,装饰板,21.289197307619055,37.34604812212922,109,4070.7192453120847,2320.522506530477,1750.1967387816076,0.42994778890663277,0.7542252806668139
2025-02-07,艺术摆件,23.007619744694228,44.415408888602485,53,2354.0166710959315,1219.4038464687942,1134.6128246271373,0.481990139899438,0.9304651842068576
2025-04-14,装饰板,46.947708160973455,77.38510039400252,49,3791.8699193061234,2300.437699887699,1491.4322194184242,0.39332367701351484,0.6483254119384462
2025-04-30,艺术摆件,26.96644955056146,47.51770908110031,44,2090.7791995684133,1186.5237802247043,904.255419343709,0.43249685071018923,0.7621047588042954
2025-06-13,装饰板,34.12950816515047,53.22220446823315,47,2501.443610006958,1604.086883762072,897.356726244886,0.3587355408113277,0.559419028563036
2025-06-17,艺术摆件,34.897864263895556,57.3688037695068,71,4073.1850676349827,2477.7483627365846,1595.4367048983981,0.3916926627212542,0.6439058658629463
2025-02-04,定制工艺品,34.62103277360626,90.82560638672466,92,8355.955787578669,3185.135015171776,5170.8207724068925,0.6188185892622174,1.62342278985873
2025-07-29,玻璃灯饰,38.74507965532573,71.2683196055794,55,3919.7575783068673,2130.979381042915,1788.7781972639523,0.456349190359015,0.8394160042921264
2025-01-25,装饰板,34.898063980778296,51.690905913819776,67,3463.290696225925,2338.1702867121458,1125.1204095137791,0.3248703352392175,0.4811969495583166
2025-03-04,装饰板,20.257596679846497,31.55296602293472,59,1861.6249953531485,1195.1982041109434,666.4267912422051,0.3579812222685507,0.5575868412034064
2025-05-28,艺术摆件,28.956094137906632,53.61326540317687,70,3752.9285782223806,2026.9265896534644,1726.0019885689162,0.4599080298475751,0.8515365072318697
2025-01-01,装饰板,25.736336236872294,43.748966626088496,48,2099.9503980522477,1235.3441393698702,864.6062586823775,0.4117269910205116,0.6998910110371348
2025-02-18,装饰板,22.496958534086147,29.985168362587423,6,179.91101017552455,134.98175120451688,44.92925897100767,0.24973045800350874,0.33285431971417634
2025-03-19,定制工艺品,37.254518060330646,106.76989551192423,99,10570.2196556805,3688.197287972734,6882.022367707765,0.6510765709593674,1.8659583070976549
2025-05-12,玻璃灯饰,35.20842967693978,79.14753519047018,59,4669.70457623774,2077.297350939447,2592.4072252982933,0.5551544392101413,1.2479711795357034
2025-07-21,定制工艺品,43.752213320947185,164.59917723766546,90,14813.92595138989,3937.6991988852465,10876.226752504645,0.7341893558934796,2.7620765841087302
2025-03-08,艺术摆件,24.128067259874065,37.950458097728834,5,189.75229048864418,120.64033629937032,69.11195418927386,0.3642219759840522,0.5728760073892017
2025-08-27,定制工艺品,39.837436958569704,131.36249722686563,91,11953.987247644773,3625.206763229843,8328.780484414929,0.696736604437645,2.2974635733589115
2025-05-24,装饰板,29.411974124705452,42.54659309069362,70,2978.2615163485534,2058.8381887293817,919.4233276191717,0.30871141522401124,0.44657386513050673
2025-06-25,装饰板,27.683083069581762,47.72740825068425,94,4486.3763755643195,2602.2098085406856,1884.166567023634,0.41997514459241814,0.724064047733442
2025-05-09,装饰板,33.88780940628832,50.4876242086683,83,4190.472809319469,2812.6881807219306,1377.7846285975384,0.32878977893219885,0.4898462040836334
2025-08-03,艺术摆件,25.630529374522617,52.32944599633609,83,4343.344017695896,2127.333938085377,2216.0100796105185,0.5102082797452667,1.0416841662409384
2025-04-09,装饰板,41.772738116266225,72.44370221091975,50,3622.1851105459878,2088.6369058133114,1533.5482047326764,0.4233765414881069,0.7342339879489563
2025-04-30,定制工艺品,38.57976673569948,110.82427885311151,102,11304.076443017373,3935.136207041347,7368.940235976026,0.6518834398477449,1.872601060870623
2025-07-13,艺术摆件,27.564918638575367,57.457726790244465,62,3562.3790609951566,1709.0249555916728,1853.3541054034838,0.5202574104749387,1.0844511657595097
2025-01-04,装饰板,32.19860352827427,52.856967652059296,63,3329.9889620797358,2028.5120222812789,1301.476939798457,0.39083521135326016,0.6415919282227407
2025-02-11,定制工艺品,30.75945432126535,97.58611286554088,92,8977.92238362976,2829.869797556412,6148.052586073349,0.6847968074755955,2.172556699033356
2025-05-02,装饰板,27.123120552812814,38.836020501998064,82,3184.5536811638412,2224.0958853306506,960.4577958331906,0.30159887129997365,0.4318419013173085
2025-04-08,装饰板,33.340116973535046,58.58545268516354,37,2167.6617493510507,1233.5843280207966,934.0774213302541,0.4309147502417736,0.7572059729624797
2025-06-03,装饰板,33.27604278400044,49.146575152443205,63,3096.234234603922,2096.3906953920277,999.843539211894,0.32292244819126115,0.4769356882806246
2025-01-29,玻璃灯饰,25.062341111091495,66.73738250027803,54,3603.8186550150135,1353.3664199989407,2250.452235016073,0.6244632292705353,1.6628550862210947
2025-02-08,艺术摆件,40.02459369355413,86.76774992865981,58,5032.529495862269,2321.4264342261395,2711.1030616361295,0.5387157817684308,1.1678608555777434
2025-02-05,艺术摆件,31.182203128546266,65.24830773366516,32,2087.945847477285,997.8305001134805,1090.1153473638046,0.5220994350408621,1.0924854945201903
2025-04-19,定制工艺品,26.34047630912652,69.00916938154049,33,2277.3025895908363,869.2357182011751,1408.0668713896612,0.6183046898667292,1.6198907176796196
2025-03-02,定制工艺品,32.442880736429714,112.71903131868643,15,1690.7854697802966,486.6432110464457,1204.142258733851,0.7121792091638445,2.47438417181356
2025-08-17,玻璃灯饰,23.61715621183149,45.43261850618007,84,3816.339954519126,1983.841121793845,1832.4988327252809,0.4801718019264306,0.9237124952164938
2025-02-18,艺术摆件,30.58680928618978,49.84405184017109,45,2242.982332807699,1376.4064178785402,866.5759149291589,0.3863498620804582,0.6295930501870336
2025-03-03,装饰板,46.88696671561037,78.7475009431611,80,6299.8000754528875,3750.9573372488294,2548.842738204058,0.4045910517280699,0.679517922769425
2025-07-19,装饰板,23.796497058886033,42.68696560027586,94,4012.574766425931,2236.870723535287,1775.704042890644,0.44253481773058495,0.7938340039983235
2025-04-19,装饰板,29.61338589090164,53.29452207020517,28,1492.2466179657447,829.1748049452459,663.0718130204988,0.4443446579389198,0.7996767497829175
2025-05-15,装饰板,23.14765963272988,40.79076177073204,125,5098.845221341505,2893.457454091235,2205.38776725027,0.4325269098225408,0.7621980976882651
2025-02-28,定制工艺品,44.56323603113721,156.87100959864637,83,13020.293796687649,3698.7485905843882,9321.545206103261,0.7159243371662362,2.520188917363127
2025-01-17,艺术摆件,33.73074504120252,61.9547205888936,47,2911.871867677999,1585.3450169365183,1326.5268507414808,0.45555811210858227,0.8367433186908605
2025-05-11,艺术摆件,35.96785646524954,55.597293937339515,70,3891.810575613766,2517.749952567468,1374.0606230462981,0.3530646202711444,0.5457494385592596
2025-04-03,装饰板,39.16427627907656,59.27154972652622,11,651.9870469917884,430.8070390698422,221.18000792194618,0.3392398805197918,0.513408528327432
2025-04-18,艺术摆件,22.95914943218368,34.7805534557095,62,2156.3943142539893,1423.467264795388,732.9270494586012,0.33988544887819344,0.5148885875952712
2025-06-09,玻璃灯饰,29.72968802042736,55.3929672455561,86,4763.795183117824,2556.753169756753,2207.0420133610714,0.46329490007935215,0.8632206031726745
2025-08-09,玻璃灯饰,22.79382421245233,48.460225653646795,39,1889.948800492225,888.9591442856408,1000.9896562065842,0.5296385044641859,1.126024365282805
2025-04-13,装饰板,30.990443752524456,47.528660890948906,54,2566.547688111241,1673.4839626363207,893.0637254749201,0.3479630359536154,0.5336553832688264
2025-04-30,装饰板,21.812718142074665,28.81561702531649,11,316.97178727848143,239.93989956282132,77.0318877156601,0.24302442932557375,0.3210465948181808
2025-03-29,定制工艺品,33.939317388059195,83.7000847154056,29,2427.3024567467623,984.2402042537167,1443.0622524930457,0.5945127474666412,1.4661687728832649
2025-05-04,玻璃灯饰,40.403291127830066,95.38739522923359,31,2957.009252106241,1252.502024962732,1704.507227143509,0.5764294534856155,1.3608818134998435
